starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:56:32 2016	1475484992	0	1250	1250	1250
Mon Oct 03 10:56:13 2016	1475484973	0	1252	1252	1251
Mon Oct 03 10:56:23 2016	1475484983	0	1252	1252	1252
Mon Oct 03 10:57:05 2016	1475485025	0	1255	1255	1255
Mon Oct 03 10:55:58 2016	1475484958	0	1257	1257	1257
Mon Oct 03 10:56:31 2016	1475484991	0	1262	1262	1261
Mon Oct 03 10:56:33 2016	1475484993	0	1263	1263	1263
Mon Oct 03 10:56:44 2016	1475485004	0	1264	1264	1263
Mon Oct 03 10:56:16 2016	1475484976	0	1264	1264	1264
Mon Oct 03 10:56:52 2016	1475485012	0	1267	1267	1267
Mon Oct 03 10:56:48 2016	1475485008	0	1271	1271	1271
Mon Oct 03 10:56:28 2016	1475484988	0	1271	1271	1271
Mon Oct 03 10:56:44 2016	1475485004	0	1271	1271	1271
Mon Oct 03 10:57:06 2016	1475485026	0	1275	1275	1274
Mon Oct 03 10:57:01 2016	1475485021	0	1276	1276	1276
Mon Oct 03 10:56:11 2016	1475484971	0	1277	1277	1277
Mon Oct 03 10:56:18 2016	1475484978	0	1277	1277	1277
